10,11,19
10,11,20
10,11,21
10,11,22
10,11,23
10,11,25
10,11,26
10,11,27
10,11,28
10,11,29
10,11,30
10,11,31
10,11,32
10,11,33
10,11,34
10,17,7
10,17,8
10,17,9
10,17,10
10,17,11
10,17,12
10,17,13
10,17,14
10,17,15
10,17,16
10,17,17
10,17,18
10,17,19
10,17,20
10,17,21
10,17,22
10,17,23
10,17,24
10,17,25
10,17,26
10,17,27
10,17,28
10,17,29
10,17,30
10,17,31
10,17,32
10,17,33
10,17,34
10,22,20
10,22,21
10,22,24
10,22,25
10,22,26
10,22,27
10,22,28
10,22,29
10,22,30
10,22,31
10,22,32
10,22,33
10,22,34
10,22,7
10,22,8
10,22,9
10,22,10
10,22,11
10,22,12
10,22,13
10,22,14
10,22,15
10,22,16
10,22,17
10,22,18
10,22,19
10,22,22
10,22,23
10,23,21
10,23,22
10,23,24
10,23,25
10,23,27
10,23,28
10,23,29
10,23,30
10,23,31
10,23,32
10,23,33
10,23,34
10,23,7
10,23,8
10,23,9
10,23,10
10,23,11
10,23,12
10,23,13
10,23,14
10,23,15
10,23,16
10,23,17
10,23,18
10,23,19
10,23,20
10,23,23
10,23,26
10,24,7
10,24,8
10,24,9
10,24,10
10,24,11
10,24,20
10,24,21
10,24,23
10,24,24
10,24,25
10,24,26
10,24,12
10,24,13
10,24,14
10,24,15
10,24,16
10,24,17
10,24,18
10,24,19
10,24,22
10,24,27
10,24,28
10,24,29
10,24,30
10,24,31
10,24,32
10,24,33
10,24,34
10,25,7
10,25,8
10,25,9
10,25,10
10,25,11
10,25,20
10,25,21
10,25,22
10,25,23
10,25,24
10,25,25
10,25,26
10,25,27
10,25,28
10,25,29
10,25,30
10,25,31
10,25,32
10,25,33
10,25,34
10,25,12
10,25,13
10,25,14
10,25,15
10,25,16
10,25,17
10,25,18
10,25,19
10,28,7
10,28,8
10,28,9
10,28,10
10,28,11
10,28,12
10,28,13
10,28,14
10,28,15
10,28,16
10,28,17
10,28,20
10,28,21
10,28,22
10,28,23
10,28,24
10,28,27
10,28,28
10,28,29
10,28,30
10,28,31
10,28,34
10,28,18
10,28,19
10,28,25
10,28,26
10,28,32
10,28,33
10,29,7
10,29,8
10,29,9
10,29,10
10,29,11
10,29,12
10,29,13
10,29,14
10,29,15
10,29,16
10,29,17
10,29,18
10,29,19
10,29,20
10,29,21
10,29,22
10,29,23
10,29,24
10,29,25
10,29,26
10,29,27
10,29,28
10,29,29
10,29,30
10,29,31
10,29,32
10,29,33
10,29,34
10,31,7
10,31,8
10,31,9
10,31,10
10,31,11
10,31,23
10,31,12
10,31,13
10,31,14
10,31,15
10,31,16
10,31,17
10,31,18
10,31,19
10,31,20
10,31,21
10,31,22
10,31,24
10,31,25
10,31,26
10,31,27
10,31,28
10,31,29
10,31,30
10,31,31
10,31,32
10,31,33
10,31,34
10,33,12
10,33,17
10,33,22
10,33,26
10,33,7
10,33,8
10,33,9
10,33,10
10,33,11
10,33,13
10,33,14
10,33,15
10,33,16
10,33,18
10,33,19
10,33,20
10,33,21
10,33,23
10,33,24
10,33,25
10,33,27
10,33,28
10,33,29
10,33,30
10,33,31
10,33,32
10,33,33
10,33,34
10,34,7
10,34,8
10,34,9
10,34,10
10,34,11
10,34,12
10,34,13
10,34,14
10,34,15
10,34,16
10,34,17
10,34,18
10,34,19
10,34,20
10,34,21
10,34,22
10,34,23
10,34,24
10,34,27
10,34,28
10,34,29
10,34,30
10,34,31
10,34,32
10,34,33
10,34,34
10,34,25
10,34,26
10,37,7
10,37,8
10,37,9
10,37,10
10,37,11
10,37,12
10,37,13
10,37,14
10,37,15
10,37,16
10,37,17
10,37,18
10,37,19
10,37,20
10,37,21
10,37,22
10,37,23
10,37,24
10,37,25
10,37,26
10,37,27
10,37,28
10,37,29
10,37,30
10,37,31
10,37,32
10,37,33
10,37,34
10,39,12
10,39,13
10,39,14
10,39,15
10,39,16
10,39,18
10,39,19
10,39,20
10,39,21
10,39,24
10,39,7
10,39,8
10,39,9
10,39,10
10,39,11
10,39,17
10,39,22
10,39,23
10,39,25
10,39,26
10,39,27
10,39,28
10,39,29
10,39,30
10,39,31
10,39,32
10,39,33
10,39,34
10,41,12
10,41,13
10,41,14
10,41,15
10,41,16
10,41,18
10,41,19
10,41,20
10,41,21
10,41,22
10,41,24
10,41,7
10,41,8
10,41,9
10,41,10
10,41,11
10,41,17
10,41,23
10,41,25
10,41,26
10,41,27
10,41,28
10,41,29
10,41,30
10,41,31
10,41,32
10,41,33
10,41,34
10,43,12
10,43,13
10,43,14
10,43,15
10,43,16
10,43,18
10,43,19
10,43,20
10,43,21
10,43,24
10,43,7
10,43,8
10,43,9
10,43,10
10,43,11
10,43,17
10,43,22
10,43,23
10,43,25
10,43,26
10,43,27
10,43,28
10,43,29
10,43,30
10,43,31
10,43,32
10,43,33
10,43,34
10,44,12
10,44,13
10,44,14
10,44,15
10,44,16
10,44,18
10,44,19
10,44,20
10,44,21
10,44,24
10,44,7
10,44,8
10,44,9
10,44,10
10,44,11
10,44,17
10,44,22
10,44,23
10,44,25
10,44,26
10,44,27
10,44,28
10,44,29
10,44,30
10,44,31
10,44,32
10,44,33
10,44,34
10,45,10
10,45,12
10,45,13
10,45,14
10,45,15
10,45,16
10,45,17
10,45,18
10,45,19
10,45,20
10,45,21
10,45,22
10,45,7
10,45,8
10,45,9
10,45,11
10,45,23
10,45,24
10,45,25
10,45,26
10,45,27
10,45,28
10,45,29
10,45,30
10,45,31
10,45,32
10,45,33
10,45,34
10,50,16
10,50,24
10,50,7
10,50,8
10,50,9
10,50,10
10,50,11
10,50,12
10,50,13
10,50,14
10,50,15
10,50,17
10,50,18
10,50,19
10,50,20
10,50,21
10,50,22
10,50,23
10,50,25
10,50,26
10,50,27
10,50,28
10,50,29
10,50,30
10,50,31
10,50,32
10,50,33
10,50,34
10,51,12
10,51,13
10,51,14
10,51,15
10,51,16
10,51,18
10,51,19
10,51,20
10,51,21
10,51,22
10,51,24
10,51,7
10,51,8
10,51,9
10,51,10
10,51,11
10,51,17
10,51,23
10,51,25
10,51,26
10,51,27
10,51,28
10,51,29
10,51,30
10,51,31
10,51,32
10,51,33
10,51,34
11,1,7
11,1,8
11,1,9
11,1,10
11,1,11
11,1,20
11,1,21
11,1,22
11,1,23
